Key,Result
1947318,22298912 17842656 
2989503,17563680
3899062,17842464
2989563,17563744
3929782,17842528
2990043,17563808
4175542,17842592
285475,34931744
373283,35456032
280246,34881824
288950,34619872
373300,35455200
289636,34652640
186648,35455200
143542,34619872
570959,30457888
746575,30982176
564918,30425376
649398,30425568
746740,30982368
650084,30458336
570974,30457952
746590,30982240
572598,30425440
772278,30425632
746980,30982432
772964,30458400
571004,30458016
746620,30982304
587958,30425504
1018038,30425696
747460,30982496
1018724,30458464
285496,34930912
373304,35455200
290998,34619872
460982,30425760
373636,35439008
461668,30458528
1905115,25952864
1167835,30146976
1121755,30408928
1908148,26002016
1170868,30196128
1956676,26788448
1947460,31244704
1170292,30474464
1946740,31260896
1121719,30426144
1170247,30475296
1946695,31261728
7634415,13123979 12583328 
4685295,17318091 16777440 
7855860,1379723 13418912 
8253300,1659083 17891552 
4710135,17597451 17056800 
8253255,5853195 17892384 
4126627,5853195 17892384 
2325999,17318091 16777440 
8253263,1379339 13418528 
5209583,13123787 12583136 
8253278,1379403 13418592 
6192623,13123851 12583200 
8253308,1379467 13418656 
8158703,13123915 12583264 
4126648,1659083 17891552 
3702255,13123979 12583328 
560859,30426144 30408928 
585140,30474464 30196128 
973636,31244704 26788448 
1121727,25952288
1170420,26001632
1949508,26788256
1121787,25952352
1171380,26001696
1964868,26788320
1122267,25952416
1179060,26001760
2087748,26788384
585123,30475296
973347,31261728
560603,30408928
578011,30146976
973364,31260896
581044,30196128
486680,31260896
287195,30146976
1170255,26001440
1946703,26787872
1129947,25952480
1298907,25952672
1946868,26788064
1301940,26001824
1170270,26001504
1946718,26787936
1145307,25952544
1544667,25952736
1947108,26788128
1547700,26001888
1170300,26001568
1946748,26788000
1176027,25952608
2036187,25952800
1947588,26788192
2039220,26001952
585144,30474464
973368,31260896
582107,30146976
922075,25952864
973700,31244704
925108,26002016
139811,43844640
139828,43843808
140100,43827616
144452,43565664
69912,43843808
70020,43827616
71748,43565664
279631,39370784
279796,39370976
282436,39371168
324676,39371360
279646,39370848
280036,39371040
286276,39371232
386116,39371424
279676,39370912
280516,39371104
293956,39371296
508996,39371488
139832,43843808
140164,43827616
145476,43565664
230468,39371552
1963076,25962137
2061380,25963097
1908548,30153369
1171268,34347481
2049860,30157209
1177412,34348441
1905140,30412441
1167860,34606553
1121780,34868505
2049140,30419161
1176692,34610393
1122164,34869465
1904927,30425753
1167647,34619865
1121567,34881817
1118687,34898009
2049095,30435353
1176647,34626585
1122119,34885657
1118711,34898969
981536,25962137
1030688,25963097
954272,30153369
585632,34347481
1024928,30157209
588704,34348441
981508,25962137
1030660,25963097
950772,30412441
531956,34868505
1024116,30419161
532340,34869465
952351,30425753
583711,34619865
950559,30425753
531743,34881817
557535,34898009
528863,34898009
1024519,30435353
588295,34626585
1024071,30435353
532295,34885657
557559,34898969
528887,34898969
490752,294397593
515328,294398553
475167,298861209
262623,303333465
512007,298870809
262647,303334425
475199,294388313
263159,298861593
264127,294387801
266047,294387865
269887,294387929
277567,294387993
292927,294388057
323647,294388121
385087,294388185
507967,294388249
475262,294389337
264167,298862617
264175,294388761
266110,294388889
269950,294388953
277630,294389017
292990,294389081
323710,294389145
385150,294389209
508030,294389273
475388,294390361
266183,298863641
266191,294389785
266206,294389849
270076,294389977
277756,294390041
293116,25695385 294390105 
323836,294390169
385276,294390233
508156,21504153 294390297 
475640,294391385
270215,298864665
270223,294390809 25968857 
270238,294390873
270268,294390937
278008,294391065
293368,294391129
324088,294391193
385528,294391257
508408,294391321
476144,294392409
278279,298865689
278287,294391833
278302,294391897
278332,294391961
278392,294392025
293872,294392153
324592,294392217
386032,294392281
508912,294392345
477152,294393433
294407,298866713
294415,294392857
294430,294392921
294460,294392985
294520,294393049
294640,294393113
325600,294393241
387040,294393305
509920,21766489 294393369 
479168,294394457
326663,298867737
326671,294393881 26231193 
326686,294393945
326716,294394009
326776,294394073 26217881 
326896,294394137
327136,294394201
389056,294394329
511936,294394393
483200,294395481
391175,298868761
391183,294394905
391198,294394969
391228,294395033
391288,294395097
391408,294395161
391648,294395225
392128,294395289
515968,294395417
491264,294396505
520199,298869785
520207,294395929
520222,294395993
520252,294396057
520312,294396121
520432,294396185
520672,294396249
521152,294396313
522112,294396377
512015,294396953
263135,298860633
512030,294397017
264095,298860697
512060,294397081
266015,298860761
512120,294397145
269855,298860825
512240,294397209
277535,298860889
512480,294397273
292895,298860953
512960,294397337
323615,298861017
513920,294397401
385055,298861081
515840,294397465
507935,298861145
131323,303334425
257280,294398553
131311,303333465
244992,294397593
981516,21504601
1030668,21505561
951071,25969241
537055,30441561
1024199,25977881
537079,30442521
475535,25969241
268535,30442521
268783,25968729
269263,25968793
277903,25968921
293263,25968985
323983,25969049
385423,25969113
508303,25969177
951103,21496345
537591,25969689
268795,25969689
538559,21495897
540479,21495961
555839,21496025
586559,21496089
647999,21496153
770879,21496217
1016639,21496281
459583,21496345
951166,21497369
538599,25970713
269299,25970713
538607,21496857
540542,21496985
555902,21497049
586622,21237849 21497113 
648062,21497177
770942,21497241
1016702,17046617 21497305 
459646,21497369
952300,21499417
556743,25972761
278371,25972761
556751,21498905 21512409 
556766,21498969
556796,21499033
587756,21499161
649196,21499225
772076,21499289
1017836,21499353
460780,21499417
954316,21500441
588999,25973785
294499,25973785
589007,21499929
589022,21499993
589052,21500057
589292,21500121
651212,21500249
774092,21500313
1019852,17308953 21500377 
462796,21500441
958348,21501465
653511,25974809
326755,25974809
653519,21500953
653534,21501017
653564,21501081 21760345 
653804,21501145
654284,21501209
778124,21501337
1023884,21501401
466828,21501465
966412,21502489
782535,25975833
391267,25975833
782543,21501977
782558,21502041
782588,21502105
782828,21502169
783308,21502233
784268,21502297
1031948,21502425
474892,21502489
982540,21503513
1040583,25976857
520291,25976857
1040591,21503001
1040606,21503065
1040636,21503129
1040876,21503193
1041356,21503257
1042316,21503321
1044236,21503385
491020,21503513
490508,21504601
508103,25977881
508111,21504025
508126,21504089
508396,21504217
508876,21504281
509836,21504345 25695769 
511756,21504409
515596,21504473
512099,25977881
268511,30441561
1024207,21504025
537567,25968729
1024222,21504089
538527,25968793
1024252,21504153
540447,25968857
1024492,21504217
555807,25968921
1024972,21504281
586527,25968985
1025932,21504345
647967,25969049
1027852,21504409
770847,25969113
1031692,21504473
1016607,25969177
515084,21505561
459551,25969241
268539,30442521
514572,21505561
268527,30441561
489996,21504601
1963062,17047065
2061366,17048025
1904031,21512729
1104351,25985113
2048871,21520409
1104375,25986073
952015,21512729
552183,25986073
276091,25986073
552431,21512281
552911,21512345
587471,21512473
648911,21512537
771791,21512601
1017551,21512665
460495,21512729
1904063,17039833
1104887,21513241
552443,21513241
1105855,17039449
1113535,17039513
1174975,16780313 17039577 
1297855,17039641
1543615,17039705
2035135,12589081 17039769 
921023,17039833
1908662,17042905
1178471,21516313
589235,21516313
1178479,17042457 17055961 
1178494,17042521
1178614,17042585
1302454,17042713
1548214,17042777
2039734,12851417 17042841 
925622,17042905
1916726,17043929
1307495,21517337
653747,21517337
1307503,17043481
1307518,17043545 17302809 
1307638,17043609
1308598,17043673
1556278,17043801
2047798,17043865
933686,17043929
1932854,17044953
1565543,21518361
782771,21518361
1565551,17044505
1565566,17044569
1565686,17044633
1566646,17044697
1568566,17044761
2063926,17044889
949814,17044953
1965110,17045977
2081639,21519385
1040819,21519385
2081647,17045529
2081662,17045593
2081782,17045657
2082742,17045721
2084662,17045785
2088502,17045849
982070,17045977
981046,17047065
1016679,21520409
508339,21520409
1016687,17046553
1016822,17046681
1017782,17046745
1019702,17046809 21238233 
1023542,17046873
1031222,17046937
489526,17047065
1024435,21520409
552159,25985113
276079,25985113
2048879,17046553
1104863,21512281
2048894,17046617
1105823,21512345
2049014,17046681
1113503,21512409
2049974,17046745
1174943,21512473
2051894,17046809
1297823,21512537
2055734,17046873
1543583,21512601
2063414,17046937
2035103,21512665
1030198,17048025
920991,21512729
514102,17048025
552187,25986073
1029174,17048025
552175,25985113
980022,17047065
3926235,12589529
4122843,12590489
3815135,17056217
2321887,21528665
4099511,17062937
2321911,21529625
1907567,17056217
1160951,21529625
580475,21529625
1161199,17055833
1163119,17055897
1301359,17334361 17056025 
1547119,17056089
2038639,12851225 17056153 
924527,17056217
3833563,12586393
2616759,17059865
1308379,17059865 16781529 
2616767,12586009 12845273 
2616827,12586073
2617307,12586137
3112667,12586265
4095707,12586329
1867483,12586393
3865819,12587417
3132855,17060889
1566427,17060889 16782553 
3132863,12587033
3132923,12587097
3133403,12587161
3137243,12865561 12587225 
4127963,12587353
1899739,12587417
3930331,12588441
4165047,17061913
2082523,17061913 16783577 
4165055,12588057
4165115,12588121
4165595,12588185
4169435,12866585 12588249 
4177115,12588313
1964251,12588441
1962203,12589529
2035127,17062937
1017563,17062937 16784601 
2035195,12589145
2035675,12589209
2039515,12867609 12589273 16780697 
2047195,12589337
2062555,12589401
979163,12589529
2049755,17062937 16784601 
1160927,21528665 21250329 
580463,21528665 21250329 
4099519,12589081
2322399,17055833
4099579,12589145
2326239,17055897
4100059,12589209
2356959,17055961
4103899,12867609 12589273 
2602719,17334361 17056025 
4111579,12589337
3094239,17056089
4126939,12589401
4077279,17056153
2060507,12590489
1849055,17056217
1028315,12590489
1160955,21529625
2058459,12590489
1160943,21528665
1960155,12589529
3926454,12851673
4123062,12852633
3829151,17318361
2546143,21790809
4103015,17325081
2546167,21791769
1914575,17318361
1273079,21791769
636539,21791769
1273327,17317977
1273807,17318041
1277647,17304601 17318105 
1308367,17318169
1554127,17318233
2045647,13113369 17318297 
931535,17318361
3829183,12845465
2546679,17318937
1273339,17318937
2547647,12845145
2555327,12845209
3108287,12845337
4091327,12845401
1863103,12845465
3866038,12849561
3136359,17323033
1568179,17323033
3136367,12849177
3136382,12849241 13108505 
3136502,12849305
3137462,12849369
4128182,12849497
1899958,12849561
3930550,12850585
4168551,17324057
2084275,17324057
4168559,12850201
4168574,12850265
4168694,12850329
4169654,12850393
4177334,12850457
1964470,12850585
1962422,12851673
2038631,17325081
1019315,17325081
2038654,12851289
2038774,12851353
2047414,12851481
2062774,12851545
979382,12851673
2051507,17325081
1273055,21790809
636527,21790809
4103023,12851225
2546655,17317977
4103038,12851289
2547615,17318041
4103158,12851353
2555295,17318105
4104118,12851417
2616735,17318169
4111798,12851481
3108255,17318233
4127158,12851545
4091295,17318297
2060726,12852633
1863071,17318361
1028534,12852633
1273083,21791769
2058678,12852633
1273071,21790809
1960374,12851673
3926892,13113817
4123500,13114777
3857183,17580505
2994655,22052953
4110023,17587225
2994679,22053913
1928591,17580505
1497335,22053913
748667,22053913
1497583,17580121
1498063,17580185
1499023,17566745 17580249 
1506703,17580313
1568143,17580377
2059663,13375513 17580441 
945551,17580505
3857215,13107609
2995191,17581081
1497595,17581081
2996159,13107289
2998079,13107353
3013439,13107417
3136319,13107481
4119359,13107545
1891135,13107609
3857278,13108633
2996199,17582105
1498099,17582105
2996207,13108249
2998142,13108377
3013502,13108441
4119422,13108569
1891198,13108633
3930988,13112729
4175559,17586201
2087779,17586201
4175567,13112345
4175582,13112409
4175612,13112473 13371737 
4175852,13112537
4177772,13112601
1964908,13112729
1962860,13113817
2045639,17587225
1022819,17587225
2045662,13113433
2045692,13113497
2045932,13113561 17304985 
2047852,13113625
2063212,13113689
979820,13113817
2055011,17587225
1497311,22052953
748655,22052953
4110031,13113369
2995167,17580121
4110046,13113433
2996127,17580185
4110076,13113497
2998047,17580249
4110316,13113561
3013407,17580313
4112236,13113625
3136287,17580377
4127596,13113689
4119327,17580441
2061164,13114777
1891103,17580505
1028972,13114777
1497339,22053913
2059116,13114777
1497327,22052953
1960812,13113817
3927768,13375961
4124376,13376921
3913247,17842649
3891679,22315097
4124039,17849369
3891703,22316057
1956623,17842649
1945847,22316057
972923,22316057
1946095,17842265
1946575,17842329
1947535,17828889 17842393 13386137 
1949455,17842457
1964815,17842521
2087695,17569817 17842585 
973583,22298905 17842649 
3913279,13369753
3892215,17843225
1946107,17843225
3893183,13369433
3895103,13369497 8913241 
3898943,13369561
3929663,13369625
4175423,13369689
1947199,17826009 13369753 
3913342,13370777
3893223,17844249
1946611,17844249
3893231,13370393
3895166,13370521 8914265 
3899006,13370585
3929726,13370649
4175486,13370713
1947262,17827033 13370777 
3913468,13371801
3895239,17845273
1947619,17845273
3895247,13371417
3895262,13371481
3899132,13371609
3929852,13371673
1947388,17828057 13371801 
1963736,13375961
2059655,17849369
1029827,17849369
2059678,13375577
2059708,13375641 8919385 
2059768,13375705 17567129 
2060248,13375769
2064088,13375833
980696,13375961
2062019,17849369
1945823,22315097
972911,22315097
4124047,13375513
3892191,17842265
4124062,13375577
3893151,17842329
4124092,13375641 8919385 
3895071,17842393 13386137 
4124152,13375705
3898911,17842457
4124632,13375769
3929631,17842521
4128472,13375833
4175391,17842585
2062040,17833177 13376921 
1947167,22298905 17842649 
1029848,17833177 13376921 
1945851,22316057
2059992,13376921
1945839,22315097
1961688,13375961
1963440,17571353
2061744,17572313
1928223,22037017
1491423,26509401
2054919,22044697
1491447,26510361
964111,22037017
745719,26510361
372859,26510361
745967,22036569
746447,22036633
747407,22023193 22036697 
749327,22036761
753167,22036825
783887,21764121 22036889 
1029647,22036953
472591,22037017
1928255,17564121
1491959,22037529
745979,22037529
1492927,17563737
1494847,17563801
1498687,17563865
1506367,17563929
1567807,17563993
2059327,17564057
945215,17564121
1928318,17565145
1492967,22038553
746483,22038553
1492975,17564697
1494910,17564825
1498750,17564889
1506430,17564953
1567870,17565017
2059390,17565081
945278,17565145
1928444,17566169
1494983,22039577
747491,22039577
1494991,17565721
1495006,17565785
1498876,17565913
1506556,17565977
1567996,17306777 17566041 
2059516,17566105
945404,17566169
1928696,17567193
1499015,22040601
749507,22040601
1499038,17566809
1499068,17566873
1506808,17567001
1568248,17567065
945656,17567193
1965488,17570265
2087687,22043673
1043843,22043673
2087710,17569881
2087740,17569945
2087800,17570009 17829273 
2087920,17570073
2088880,17570137
982448,17570265
981424,17571353
1022727,22044697
511363,22044697
1022735,17570841
1022750,17570905
1022780,17570969
1022840,17571033
1022960,17571097 21762521 
1023920,17571161
1031600,17571225
489904,17571353
1027459,22044697
745695,26509401
372847,26509401
2054927,17570841
1491935,22036569
2054942,17570905
1492895,22036633
2054972,17570969
1494815,22036697
2055032,17571033
1498655,22036761
2055152,17571097
1506335,22036825
2056112,17571161
1567775,22036889
2063792,17571225
2059295,22036953
1030576,17572313
945183,22037017
514480,17572313
745723,26510361
1029552,17572313
745711,26509401
980400,17571353
981600,21766745
1030752,21767705
956447,26231385
623071,30703705
1025543,26240025
623095,30704665
478223,26231385
311543,30704665
311791,26230873
312271,26230937
313231,26217497 26231001 
315151,26231065
318991,26231129
388111,26231257
510991,26231321
956479,21758489
623607,26231833
311803,26231833
624575,21758041
626495,21758105
630335,21758169
638015,21758233
653375,21758297
776255,21758361
1022015,21758425
464959,21758489
956542,21759513
624615,26232857
312307,26232857
624623,21759001
626558,21759129
630398,21759193
638078,21759257
653438,21759321
776318,21759385
1022078,21759449
465022,21759513
956668,21760537
626631,26233881
313315,26233881
626639,21760025
626654,21760089
630524,21760217
638204,21760281
776444,21760409
1022204,21760473
465148,21760537
956920,21761561
630663,26234905
315331,26234905
630671,21761049 21774553 
630686,21761113
630716,21761177
638456,21761305
653816,21761369
776696,21761433
1022456,21761497
465400,21761561
957424,21762585
638727,26235929
319363,26235929
638735,21762073
638750,21762137
638780,21762201
638840,21762265
654320,21762393
777200,21762457
465904,21762585
966496,21764633
783879,26237977
391939,26237977
783902,21764185
783932,21764249
783992,21764313 22023577 
784112,21764377
784352,21764441
1032032,21764569
474976,21764633
982624,21765657
1041927,26239001
520963,26239001
1041935,21765145
1041950,21765209
1041980,21765273
1042040,21765337
1042160,21765401
1042400,21765465
1044320,21765529
491104,21765657
490592,21766745
509447,26240025
509455,21766169
509470,21766233
509500,21766297
509560,21766361
509680,21766425
511840,21766553
515680,21766617
512771,26240025
311519,30703705
1025551,21766169
623583,26230873
1025566,21766233
624543,26230937
1025596,21766297
626463,26231001
1025656,21766361
630303,26231065
1025776,21766425
637983,26231129
1026016,21766489
653343,26231193
1027936,21766553
776223,26231257
1031776,21766617
1021983,26231321
515168,21767705
464927,26231385
311547,30704665
514656,21767705
311535,30703705
490080,21766745
476175,30425753
291855,34619865
475380,30412441
266100,34869465
278775,34898969
266055,34885657
139387,34898969
133044,34869465
279023,30425177
270068,30412057
279503,30425241
277748,30412121
280463,30411801 30425305 
293108,30152921 30412185 
282383,30425369
323828,30412249
286223,30425433
385268,30412313
293903,30152729 30425497 
508148,25961689 30412377 
145423,34619865
229620,30412441
133027,34885657
144399,34619865
266063,30411801
324623,30425561
266078,30411865
386063,30425625
266108,30411929
508943,30425689
133048,34869465
230415,30425753
952383,25952857
583743,30146969
951284,25955929
540532,30413017
558071,30426137
540487,30429209
279035,30426137
270260,30413017
559039,25952345
556020,25955609
560959,25952409
586740,25955673
564799,25952473
648180,25955737
572479,25952537
771060,25955801
587839,25952601
1016820,25955865
290879,30146969
459764,25955929
270243,30429209
288831,30146969
540495,25955353
649279,25952665
540510,25955417
772159,25952729
540540,25955481
1017919,25952793
270264,30413017
460863,25952857
952446,25953881
583806,30147993
952292,25956953
556660,30414041
559079,30427161
556615,30430233
279539,30427161
278324,30414041
559087,25953305
556788,25956569
561022,25953433
587748,25956697
564862,25953497
649188,25956761
572542,25953561
772068,25956825
587902,25953625
1017828,25956889
290942,30147993
460772,25956953
278307,30430233
288894,30147993
556623,25956377
649342,25953689
556638,25956441
772222,25953753
556668,25956505
1017982,25953817
278328,30414041
460926,25953881
952572,25954905
583932,30149017
954308,25957977
588916,30415065
561095,30428185
588871,30431257
280547,30428185
294452,30415065
561103,25954329
589044,25957593
561118,25954393
589284,25957657
564988,25954521
651204,25957785
572668,25954585
774084,25957849
588028,25695385 25954649 
1019844,21766489 25957913 
291068,30149017
462788,25957977
294435,30431257
289020,30149017
588879,25957401
649468,25954713
588894,25957465
772348,25954777
588924,25957529
1018108,25954841
294456,30415065
461052,25954905
952824,25955929
584184,30150041
958340,25959001
653428,30416089
565127,30429209
653383,30432281
282563,30429209
326708,30416089
565135,25955353 25968857 
653556,25958617 26217881 
565150,25955417
653796,25958681
565180,25955481
654276,25958745
572920,25955609
778116,25958873
588280,25955673
1023876,25958937
291320,30150041
466820,25959001
326691,30432281
289272,30150041
653391,25958425
649720,25955737
653406,25958489
772600,25955801
653436,25958553
1018360,25955865
326712,30416089
461304,25955929
953328,25956953
584688,30151065
966404,25960025
782452,30417113
573191,30430233
782407,30433305
286595,30430233
391220,30417113
573199,25956377
782580,25959641
573214,25956441
782820,25959705
573244,25956505
783300,25959769
573304,25956569
784260,25959833
588784,25956697
1031940,25959961
291824,30151065
474884,25960025
391203,30433305
289776,30151065
782415,25959449
650224,25956761
782430,25959513
773104,25956825
782460,25959577
1018864,25956889
391224,30417113
461808,25956953
954336,25957977
585696,30152089
982532,25961049
1040500,30418137
589319,30431257
1040455,30434329
294659,30431257
520244,30418137
589327,25957401
1040628,25960665
589342,25957465
1040868,25960729
589372,25957529
1041348,25960793
589432,25957593
1042308,25960857
589552,25957657
1044228,25960921
292832,30152089
491012,25961049
520227,30434329
290784,30152089
1040463,25960473
651232,25957785
1040478,25960537
774112,25957849
1040508,25960601
1019872,25957913
520248,30418137
462816,25957977
477120,30153369
292800,34347481
490500,25962137
508020,30419161
293895,34626585
507975,30435353
146947,34626585
254004,30419161
293918,30152793
508388,25961753
293948,30152857
508868,25961817
294008,30152921 30412185 
509828,25961881 30153305 
294128,30152985
511748,25961945
294368,30153049
515588,25962009
146368,34347481
244740,25962137
253987,30435353
145344,34347481
507983,25961497
325568,30153177
507998,25961561
387008,30153241
508028,25961625
509888,30153305
254008,30419161
231360,30153369
512259,30435353
294147,34626585
512052,30419161
265716,34868505
278751,34898009
265503,34881817
139375,34898009
132852,34868505
132751,34881817
146691,34626585
265535,30408921
326915,30432281
265598,30409945
391427,30433305
265724,30410969
520451,30434329
132856,34868505
254211,30435353
1024527,25961497
588303,30152729
1024244,25961689
540148,30412057
558047,30425177
539935,30425369
269967,30425369
293391,30152729
539967,25952473
653839,25958425
540030,25953497
782863,25959449
540156,25954521
1040911,25960473
270072,30412057
508431,25961497
1024542,25961561
588318,30152793
1024484,25961753
555508,30412121
559007,30425241
555295,30425433
277647,30425433
293406,30152793
555327,25952537
653854,25958489
555390,25953561
782878,25959513
555516,25954585
1040926,25960537
277752,30412121
508446,25961561
1024572,25961625
588348,30152857
1024964,25961817
586228,30412185
560927,30425305
586015,30425497
293007,30425497
293436,30152857
586047,25952601
653884,25958553
586110,25953625
782908,25959577
586236,25954649
1040956,25960601
293112,30412185
508476,25961625
1024632,25961689
588408,30152921
1025924,25961881
647668,30412249
564767,30425369
647455,30425561
323727,30425561
293496,30152921
647487,25952665
653944,25958617
647550,25953689
782968,25959641
647676,25954713
1041016,25960665
323832,30412249
508536,25961689
1024752,25961753
588528,30152985
1027844,25961945
770548,30412313
572447,30425433
770335,30425625
385167,30425625
293616,30152985
770367,25952729
654064,25958681
770430,25953753
783088,25959705
770556,25954777
1041136,25960729
385272,30412313
508656,25961753
1024992,25961817
588768,30153049
1031684,25962009
1016308,30412377
587807,30425497
1016095,30425689
508047,30425689
293856,30153049
1016127,25952793
654304,25958745
1016190,25953817
783328,25959769
1016316,25954841
1041376,25960793
508152,30412377
508896,25961817
512448,30157209
294336,34348441
515076,25963097
459252,30412441
290847,34619865
459039,30425753
147136,34348441
257028,25963097
229519,30425753
146880,34348441
459071,25952857
327104,30154137
459134,25953881
391616,30155161
459260,25954905
520640,30156185
229624,30412441
254400,30157209
475279,30425753
265871,34881817
477088,30153369
293792,34348441
264439,34898969
293383,34626585
132219,34898969
146848,34348441
264687,30425177
325536,30153177
265167,30425241
386976,30153241
266127,30411801 30425305 
509856,25961881 30153305 
132879,34881817
231328,30153369
950591,25952857
531775,30408921
958368,25959001
654240,30154137
529399,30426137
653831,30432281
264699,30426137
327072,30154137
530367,25952345
778144,25958873
532287,25952409
1023904,25958937
265791,30408921
466848,25959001
950654,25953881
531838,30409945
966432,25960025
783264,30155161
530407,30427161
782855,30433305
265203,30427161
391584,30155161
530415,25953305
784288,25959833
532350,25953433
1031968,25959961
265854,30409945
474912,25960025
950780,25954905
531964,30410969
982560,25961049
1041312,30156185
532423,30428185
1040903,30434329
266211,30428185
520608,30156185
532431,25954329
1042336,25960857
532446,25954393
1044256,25960921
265980,30410969
491040,25961049
475384,30412441
265976,34868505
490528,25962137
508832,30157209
266119,34885657
508423,30435353
133059,34885657
254368,30157209
266142,30411865
511776,25961945
266172,30411929
515616,25962009
132984,34868505
244768,25962137
512035,30435353
266147,34885657
512416,30157209
290720,34347481
264415,34898009
288799,34619865
132207,34898009
145312,34347481
1024079,25961497
532303,30411801
1025952,25961881
651168,30153177
529375,30425177
649247,30425561
1024094,25961561
532318,30411865
1027872,25961945
774048,30153241
530335,30425241
772127,30425625
1024124,25961625
532348,30411929
1031712,25962009
1019808,30153305
532255,30425305
1017887,30425689
512056,30419161
266168,34869465
515104,25963097
462752,30153369
265759,34881817
460831,30425753
133080,34869465
257056,25963097
278779,34898969
264443,34898969
294304,34348441
514592,25963097
266164,34869465
514564,25963097
278767,34898009
264431,34898009
292768,34347481
490016,25962137
265972,34868505
489988,25962137
1963084,21504601
2061388,21505561
1908556,25695833
1171276,29889945
2049868,25699673
1177420,29890905
1963204,21766745
2061508,21767705
1913332,26218073
1252852,30674201
2051188,26223833
1253236,30675161
1905439,25969241
1168159,30163353
1913119,26231385
1252639,30687513
1126879,30441561
1249759,30703705
2049223,25977881
1176775,30169113
2051143,26240025
1253191,30691353
1126903,30442521
1249783,30704665
1963212,17309209
2061516,17310169
1913631,21774873
1257951,26247257
2051271,21782553
1257975,26248217
956815,21774873
628983,26248217
314491,26248217
629231,21774425
629711,21774489
638351,21774617
653711,21774681
776591,21774745
1022351,21774809
465295,21774873
1913663,17301977
1258487,21775385
629243,21775385
1259455,17301593
1261375,17301657
1276735,17301721
1307455,17301785
1553215,17301849
2044735,17301913
930623,17301977
1913726,17303001
1259495,21776409
629747,21776409
1259503,17302553
1261438,17302681
1276798,17302745
1553278,17302873
2044798,17302937
930686,17303001
1914860,17305049
1277639,21778457
638819,21778457
1277662,17304665
1277692,17304729
1308652,17304857
1554412,17304921
931820,17305049
1933004,17307097
1567943,21780505
783971,21780505
1567951,17306649
1567966,17306713
1568236,17306841
1568716,17306905
2064076,17307033
949964,17307097
1965260,17308121
2084039,21781529
1042019,21781529
2084047,17307673
2084062,17307737
2084092,17307801
2084332,17307865
2084812,17307929
2088652,17307993
982220,17308121
981196,17309209
1019079,21782553
509539,21782553
1019087,17308697
1019102,17308761
1019132,17308825
1019372,17308889
1023692,17309017
1031372,17309081
489676,17309209
1025635,21782553
628959,26247257
314479,26247257
2051279,17308697
1258463,21774425
2051294,17308761
1259423,21774489
2051324,17308825
1261343,21774553
2051564,17308889
1276703,21774617
2052044,17308953
1307423,21774681
2055884,17309017
1553183,21774745
2063564,17309081
2044703,21774809
1030348,17310169
930591,21774873
514252,17310169
628987,26248217
1029324,17310169
628975,26247257
980172,17309209
7853019,8394137
8246235,8395097
7665375,12861849
5205471,17334361
8207799,12867609
5205495,17335321
3832687,12861849
2602743,17335321
1301371,17335321
2602991,12861529
2604911,12861593
3111791,13140057 12861721 
4094831,12861785
1866607,12861849
7732187,8392025
6274487,12865561
6274495,8391705 8650969 
6274555,8391769
8256475,8391961
3800027,8392025
7861211,8393049
8338871,12866585
8338879,8392729
8338939,8392793
8354779,8671257 8392921 
3929051,8393049
3924955,8394137
4079031,12867609
4079039,8393753
4079099,8393817
4094939,8672281 8393945 
4125659,8394009
1958875,8394137
8207807,8393753
5205983,12861529
8207867,8393817
5209823,12861593
8223707,8672281 8393945 
6223583,13140057 12861721 
8254427,8394009
8189663,12861785
4121563,8395097
3733215,12861849
2057179,8395097
2602747,17335321
4117467,8395097
2602735,17334361
3920859,8394137
7853814,8656281
8247030,8657241
7716255,13123993
6019551,17596505
8220519,13129753
6019575,17597465
3858127,13123993
3009783,17597465
1504891,17597465
3010031,13123673
3010511,13123737
3137231,13123865
4120271,13123929
1892047,13123993
7716287,8651097
6020087,13124633
3010043,13124633
6021055,8650841
8240575,8651033
3784127,8651097
7862006,8655193
8351591,13128729
4175795,13128729
8351599,8654873
8351614,8654937 8914201 
8355574,8655065
3929846,8655193
3925750,8656281
4091751,13129753
2045875,13129753
4091759,8655897
4091774,8655961
4095734,8656089
4126454,8656153
1959670,8656281
4110259,13129753
3009759,17596505
1504879,17596505
8220527,8655897
6020063,13123673
8220542,8655961
6021023,13123737
8224502,8656089
6274463,13123865
8255222,8656153
8240543,13123929
4122358,8657241
3784095,13123993
2057974,8657241
3009787,17597465
4118262,8657241
3009775,17596505
3921654,8656281
7855548,8918425
8248764,8919385
7827231,13386137
7795167,17858649
8248263,13391897
7795191,17859609
3913615,13386137
3897591,17859609
1948795,17859609
3897839,13385817
3898319,13385881 8929625 
3929999,13386009
4175759,13386073
7827263,8913241
7795703,13386777
3897851,13386777
7796671,8912985 4456729 
7860031,8913113
8351551,8913177
7827326,8914265
7796711,13387801
3898355,13387801
7796719,8913945
7860094,8914137
3927484,8918425
4119495,13391897
2059747,13391897
4119503,8918041
4119518,8918105 4461849 
4120508,8918233
4128188,8918297
1961404,8918425
4124131,13391897
3897567,17858649
1948783,17858649
8248271,8918041
7795679,13385817
8248286,8918105 4461849 
7796639,13385881 8929625 
8249276,8918233
7859999,13386009
8256956,8918297
8351519,13386073
3897595,17859609
4119996,8919385
3897583,17858649
3923388,8918425
952719,25969241
584079,30163353
956660,26218073
626548,30675161
563447,30442521
626503,30691353
